0.081,0.1048,0.1301
0.0808,0.1049,0.13
0.0805,0.105,0.1298
0.0802,0.1051,0.1298
0.0801,0.1044,0.1302
0.0801,0.1029,0.1291
0.08,0.1008,0.1251
0.0799,0.1012,0.1248
0.0798,0.1013,0.1246
0.0797,0.1014,0.1244
0.0795,0.1014,0.1241
0.0794,0.1015,0.1239
0.0793,0.1017,0.1235
0.0792,0.1013,0.1213
0.0791,0.0993,0.1209
0.0791,0.1009,0.1194
0.0789,0.1012,0.1162
0.0788,0.1001,0.1156
0.0787,0.101,0.1155
0.0785,0.1008,0.1154
0.0783,0.1013,0.1154
0.0781,0.1017,0.1154
0.078,0.1013,0.1154
0.0779,0.1011,0.1154
0.0778,0.101,0.1154
0.0777,0.1007,0.1154
0.0776,0.1004,0.1154
0.0776,0.1003,0.1154
0.0775,0.1001,0.1154
0.0774,0.0998,0.1154
0.0774,0.0997,0.1156
0.0773,0.0996,0.1156
0.0772,0.0996,0.1156
0.0771,0.0995,0.1156
0.077,0.0995,0.1156
0.0768,0.0995,0.1156
0.0767,0.0994,0.1157
0.0765,0.0994,0.1157
0.0764,0.0994,0.1157
0.0763,0.0994,0.1156
0.0763,0.0994,0.1153
0.0762,0.0993,0.1153
0.0762,0.0992,0.1152
0.0761,0.0991,0.1152
0.0761,0.0989,0.1151
0.076,0.0984,0.1151
0.076,0.0983,0.1151
0.0759,0.0983,0.1151
0.0758,0.0982,0.115
0.0757,0.0982,0.115
0.0756,0.0982,0.115
0.0756,0.0981,0.1151
0.0755,0.098,0.1149
0.0755,0.0979,0.1149
0.0754,0.0979,0.1149
0.0753,0.0979,0.115
0.0753,0.0979,0.1151
0.0752,0.0978,0.1152
0.0751,0.0978,0.1152
0.075,0.0978,0.1147
0.075,0.0978,0.1145
0.0749,0.0978,0.1144
0.0748,0.0978,0.1143
0.0747,0.0978,0.1143
0.0746,0.0978,0.1144
0.0745,0.0978,0.1147
0.0744,0.0978,0.1148
0.0744,0.0978,0.1148
0.0743,0.0977,0.1149
0.0743,0.0977,0.115
0.0742,0.0976,0.1151
0.0741,0.0975,0.1152
0.0741,0.0974,0.1152
0.074,0.0973,0.1152
0.0739,0.0973,0.1152
0.0739,0.0971,0.1153
0.0738,0.097,0.1153
0.0737,0.0969,0.1153
0.0737,0.0969,0.1153
0.0737,0.0968,0.1153
0.0737,0.0967,0.1152
0.0736,0.0967,0.1152
0.0735,0.0966,0.1152
0.0735,0.0966,0.1151
0.0734,0.0965,0.1151
0.0733,0.0963,0.1151
0.0732,0.0962,0.115
0.0732,0.096,0.1149
0.0731,0.0958,0.1149
0.0731,0.0956,0.1149
0.0731,0.0954,0.1148
0.0731,0.0952,0.1146
0.0731,0.0951,0.1145
0.073,0.0951,0.1145
0.073,0.095,0.1144
0.0729,0.0949,0.1141
0.0728,0.0948,0.1141
0.0727,0.0947,0.114
0.0726,0.0946,0.1138
0.0726,0.0945,0.1135
0.0726,0.0944,0.1134
0.0725,0.0944,0.1135
0.0725,0.0943,0.1134
0.0725,0.0942,0.1135
0.0725,0.0941,0.1135
0.0725,0.0939,0.1135
0.0725,0.0938,0.1136
0.0724,0.0937,0.1136
0.0724,0.0936,0.1136
0.0723,0.0936,0.1136
0.0723,0.0935,0.1135
0.0722,0.0934,0.1135
0.0722,0.0932,0.1135
0.0722,0.093,0.1135
0.0721,0.0928,0.1137
0.072,0.0925,0.1138
0.072,0.0924,0.1137
0.072,0.0922,0.1135
0.072,0.0921,0.1131
0.0719,0.092,0.1123
0.0719,0.092,0.1121
0.0719,0.0919,0.1118
0.0718,0.0919,0.1116
0.0718,0.0917,0.1115
0.0718,0.0916,0.1113
0.0717,0.0914,0.1111
0.0717,0.0912,0.1109
0.0716,0.091,0.1106
0.0716,0.0909,0.1104
0.0716,0.0908,0.1101
0.0715,0.0908,0.1099
0.0715,0.0908,0.1094
0.0715,0.0908,0.1089
0.0715,0.0908,0.1087
0.0715,0.0908,0.1084
0.0715,0.0908,0.1081
0.0714,0.0908,0.1078
0.0714,0.0908,0.1072
0.0713,0.0907,0.1071
0.0713,0.0907,0.1069
0.0713,0.0906,0.1069
0.0712,0.0905,0.1069
0.0712,0.0904,0.1072
0.0711,0.0902,0.1073
0.0711,0.09,0.1069
0.0711,0.0899,0.1068
0.0711,0.0897,0.1068
0.071,0.0895,0.1068
0.071,0.0894,0.1069
0.071,0.0894,0.1069
0.071,0.0892,0.1069
0.0709,0.0891,0.1068
0.0709,0.089,0.1068
0.0708,0.0888,0.1067
0.0707,0.0887,0.1065
0.0707,0.0886,0.1063
0.0707,0.0885,0.1063
0.0706,0.0884,0.1063
0.0706,0.0883,0.1057
0.0706,0.0882,0.1057
0.0706,0.0881,0.1055
0.0705,0.0881,0.1053
0.0705,0.088,0.1051
0.0705,0.0879,0.105
0.0704,0.0878,0.1049
0.0704,0.0878,0.1048
0.0704,0.0877,0.1045
0.0703,0.0877,0.1042
0.0703,0.0876,0.104
0.0703,0.0876,0.1037
0.0703,0.0875,0.1037
0.0702,0.0874,0.1036
0.0702,0.0874,0.1036
0.0702,0.0873,0.1034
0.0701,0.0872,0.1021
0.0701,0.0872,0.1018
0.0701,0.0871,0.1024
0.0701,0.0871,0.1024
0.0701,0.087,0.1023
0.07,0.087,0.1022
0.07,0.0869,0.1027
0.07,0.0869,0.103
0.0699,0.0869,0.1033
0.0699,0.0868,0.1032
0.0699,0.0868,0.1022
0.0698,0.0867,0.1023
0.0698,0.0866,0.1024
0.0698,0.0865,0.1023
0.0697,0.0864,0.1023
0.0697,0.0863,0.1023
0.0696,0.0862,0.1024
0.0696,0.0861,0.1023
0.0696,0.0861,0.1028
0.0696,0.0861,0.1024
0.0695,0.086,0.1022
0.0695,0.086,0.1022
0.0695,0.086,0.1028
0.0695,0.086,0.103
0.0695,0.086,0.1032
0.0694,0.086,0.1028
0.0694,0.0859,0.103
0.0694,0.0859,0.103
0.0694,0.0859,0.103
0.0694,0.0859,0.103
0.0693,0.0858,0.103
0.0693,0.0858,0.103
0.0693,0.0858,0.103
0.0692,0.0858,0.103
0.0692,0.0857,0.1032
0.0692,0.0857,0.1031
0.0692,0.0857,0.1029
0.0692,0.0856,0.1026
0.0691,0.0854,0.1026
0.0691,0.0853,0.1026
0.0691,0.0852,0.1026
0.0691,0.0851,0.1027
0.0691,0.0851,0.1029
0.069,0.085,0.1029
0.069,0.085,0.1028
0.069,0.085,0.1027
0.069,0.0849,0.1026
0.0689,0.0848,0.1027
0.0689,0.0848,0.1026
0.0689,0.0848,0.1026
0.0689,0.0847,0.1026
0.0689,0.0847,0.1025
0.0689,0.0846,0.1025
0.0688,0.0846,0.1025
0.0688,0.0846,0.1025
0.0688,0.0846,0.1025
0.0688,0.0846,0.1025
0.0688,0.0845,0.1025
0.0687,0.0845,0.1025
0.0687,0.0845,0.1025
0.0686,0.0845,0.1025
0.0686,0.0845,0.1025
0.0686,0.0845,0.1025
0.0686,0.0845,0.1024
0.0686,0.0845,0.1024
0.0686,0.0845,0.1024
0.0685,0.0845,0.1024
0.0685,0.0845,0.1024
0.0684,0.0845,0.1024
0.0684,0.0844,0.1024
0.0684,0.0844,0.1024
0.0683,0.0844,0.1024
0.0683,0.0844,0.1024
0.0683,0.0844,0.1024
0.0683,0.0843,0.1024
0.0683,0.0843,0.1024
0.0683,0.0843,0.1024
0.0682,0.0843,0.1024
0.0682,0.0843,0.1024
0.0681,0.0843,0.1024
0.0681,0.0843,0.1024
0.0681,0.0843,0.1024
0.068,0.0843,0.1024
0.068,0.0843,0.1024
0.068,0.0843,0.1024
0.068,0.0842,0.1024
0.0681,0.0842,0.1024
0.068,0.0842,0.1024
0.068,0.0842,0.1024
0.068,0.0842,0.1024
0.0679,0.0842,0.1024
0.0679,0.0842,0.1024
0.0679,0.0842,0.1024
0.0679,0.0842,0.1024
0.0679,0.0842,0.1024
0.0678,0.0842,0.1024
0.0678,0.0841,0.1024
0.0678,0.0841,0.1024
0.0678,0.0841,0.1024
0.0677,0.084,0.1024
0.0677,0.084,0.1024
0.0677,0.0839,0.1024
0.0676,0.0839,0.1024
0.0676,0.0838,0.1024
0.0676,0.0837,0.1024
0.0676,0.0836,0.1024
0.0676,0.0834,0.1024
0.0675,0.0833,0.1024
0.0675,0.0831,0.1024
0.0675,0.0829,0.1024
0.0675,0.0826,0.1024
0.0674,0.0824,0.1024
0.0674,0.0821,0.1024
0.0674,0.0818,0.1024
0.0674,0.0814,0.1024
0.0674,0.0811,0.1024
0.0674,0.0807,0.1023
0.0673,0.0803,0.1023
0.0673,0.08,
0.0673,0.0798,
0.0673,0.0796,
0.0672,0.0794,
0.0672,0.0793,
0.0672,0.0792,
0.0672,0.0791,
0.0672,0.0791,
0.0672,0.079,
0.0671,0.079,
0.0671,0.079,
0.0671,0.079,
0.0671,0.0789,
0.0671,0.0789,
0.067,0.0789,
0.067,0.079,
0.067,0.079,
0.067,0.079,
0.067,0.0791,
0.067,0.0791,
0.0669,0.0792,
0.0669,0.0792,
0.0669,0.0793,
0.0669,0.0796,
0.0669,0.0831,
0.0668,0.0839,
0.0668,0.0837,
0.0668,0.0837,
0.0668,0.0838,
0.0667,0.0838,
0.0667,0.0838,
0.0667,0.0838,
0.0667,0.0838,
0.0667,0.0838,
0.0667,0.0838,
0.0667,0.0838,
0.0667,0.0838,
0.0666,,
0.0666,,
0.0666,,
0.0666,,
0.0666,,
0.0666,,
0.0666,,
0.0666,,
0.0665,,
0.0665,,
0.0665,,
0.0665,,
0.0665,,
0.0664,,
0.0664,,
0.0664,,
0.0664,,
0.0664,,
0.0664,,
0.0664,,
0.0663,,
0.0663,,
0.0663,,
0.0663,,
0.0663,,
0.0663,,
0.0663,,
0.0663,,
0.0663,,
0.0662,,
0.0662,,
0.0662,,
0.0662,,
0.0662,,
0.0661,,
0.0661,,
0.0661,,
0.0661,,
0.0661,,
0.0661,,
0.0661,,
0.0661,,
0.066,,
0.066,,
0.066,,
0.066,,
0.066,,
0.066,,
0.0659,,
0.0659,,
0.0659,,
0.0659,,
0.0659,,
0.0659,,
0.0659,,
0.0659,,
0.0658,,
0.0658,,
0.0658,,
0.0658,,
0.0658,,
0.0658,,
0.0658,,
0.0658,,
0.0657,,
0.0657,,
0.0657,,
0.0657,,
0.0657,,
0.0657,,
0.0657,,
0.0656,,
0.0656,,
0.0656,,
0.0656,,
0.0656,,
0.0656,,
0.0656,,
0.0655,,
0.0655,,
0.0655,,
0.0655,,
0.0655,,
0.0655,,
0.0655,,
0.0655,,
0.0654,,
0.0654,,
0.0654,,
0.0654,,
0.0654,,
0.0654,,
0.0654,,
0.0653,,
0.0653,,
0.0653,,
0.0653,,
0.0653,,
0.0653,,
0.0653,,
0.0653,,
0.0653,,
0.0652,,
0.0652,,
0.0652,,
0.0652,,
0.0652,,
0.0652,,
0.0652,,
0.0652,,
0.0652,,
0.0651,,
0.0651,,
0.0651,,
0.0651,,
0.0651,,
0.0651,,
0.0651,,
0.0651,,
0.0651,,
0.0651,,
0.0651,,
0.065,,
0.065,,
0.065,,
0.065,,
0.065,,
0.065,,
0.065,,
0.065,,
0.065,,
0.065,,
0.0649,,
0.0649,,
0.0649,,
0.0649,,
0.0649,,
0.0649,,
0.0649,,
0.0649,,
0.0649,,
